全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_通称,名称_英語,文化財分類,種類,場所名称,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,員数（数）,員数（単位）,法人番号,所有者等,文化財指定日,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,画像,画像_ライセンス,概要,概要_英語,説明,説明_英語,URL,備考
62014,2-156,山形県山形市,蔵王成沢の石造文化財,ザオウナリサワノセキゾウブンカザイ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市蔵王成沢,山形県,山形市,蔵王成沢,,,,,,,,,,,,,,,,個人ほか,1982/4/1,,,,,,,,,,,,
62014,2-157,山形県山形市,延文二年弥陀三尊板碑,エンブンニネンミダサンゾンイタビ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市飯塚町129,山形県,山形市,飯塚町,129,,38.259327,140.292984,,,,,,,,,,,,楊柳寺,1983/4/1,,,,,,,,,,,,
62014,2-158,山形県山形市,文和五年阿弥陀板碑,ブンナゴネンアミダイタビ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市六日町4-35,山形県,山形市,六日町,4-35,,38.259659,140.341461,,,,,,,,,,,,極楽寺,1990/3/30,,,,,,,,,,,,
62014,2-159,山形県山形市,百々山遺跡出土の縄文土器,ドドヤマイセキシュツドノジョウモンドキ,,,市指定有形文化財,美術工芸品,,62014,,山形県山形市大字二位田8,山形県,山形市,大字二位田,8,,38.221989,140.286484,,,,,,,,,,,,明円寺,1990/3/30,,,,,,,,,,,,
62014,2-160,山形県山形市,延文二年阿弥陀板碑,エンブンニネンアミダイタビ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市幸町5-22,山形県,山形市,幸町,5月22日,,38.247032,140.328156,,,,,,,,,,,,正楽寺,1955/10/25,,,,,,,,,,,,
62014,2-161,山形県山形市,貞治七年阿弥陀板碑,ジョウジナナネンアミダイタビ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市山家町,山形県,山形市,山家町,,,,,,,,,,,,,,,,個人,1956/5/11,,,,,,,,,,,,
62014,2-162,山形県山形市,延文二年板碑,エンブンニネンイタビ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市宮町4-16-33,山形県,山形市,宮町,4-16-33,,38.266815,140.341003,,,,,,,,,,,,円応寺,1959/12/4,,,,,,,,,,,,
62014,2-163,山形県山形市,羽州川通絵図,ウシュウカワドオリエズ,,,県指定有形文化財,美術工芸品,,62014,,山形県山形市霞城町1-8,山形県,山形市,霞城町,1月8日,,38.255474,140.328186,,,,,,,,,,,,山形県,2009/4/28,,,,,,,,,,,,山形県立博物館保管
62014,2-164,山形県山形市,刀工(刀剣鍛造),トウコウ（トウケンタンゾウ）,,,県指定無形文化財,無形文化財,,62014,,山形県山形市長谷堂,,山形市,長谷堂,,,,,,,,,,,,,,,,上林恒平,2008/5/2,,,,,,,,,,,,
62014,2-165,山形県山形市,ニセミノ,ニセミノ,,,県指定有形民俗文化財,,,62014,,山形県山形市霞城町1-8ほか,山形県,山形市,霞城町,1-8ほか,,38.255474,140.328186,,,,,,,,,,,,山形県ほか,1977/8/19,,,,,,,,,,,,山形県立博物館保管
62014,2-166,山形県山形市,地蔵堂猪供養碑,ジゾウドウイノシシクヨウヒ,,,市指定有形民俗文化財,,,62014,,山形県山形市大字山寺120,山形県,山形市,大字山寺,120,,38.316418,140.424637,,,,,,,,,,,,山寺第一区自治会,1990/3/30,,,,,,,,,,,,
62014,2-167,山形県山形市,華鬘型絵馬,ケマンガタエマ,,,市指定有形民俗文化財,,,62014,,山形県山形市大字平清水139,山形県,山形市,大字平清水,139,,38.223885,140.363464,,,,,,,,,,,,平泉寺,1999/11/26,,,,,,,,,,,,
62014,2-168,山形県山形市,薄荷栽培製法図絵馬（紙本淡彩絵馬）,ハッカサイバイセイホウズエマ（シホンタンサイエマ）,,,市指定有形民俗文化財,,,62014,,山形県山形市青田南1-1,山形県,山形市,青田南,1月1日,,38.222424,140.32605,,,,,,,,,,,,山形市,2005/12/22,,,,,,,,,,,,山形市郷土資料収蔵所保管
